Manchester United finally looked like Manchester United. Now they must maintain it, http://www.theguardian.com/football/blog/2015/mar/16/manchester-united-tottenham-louis-van-gaal-champions-league, i.guim.co.uk/static/w-300/h--/q-95/sys-images/Guardian/Pix/pictures/2015/3/16/1426517040285/1c18cfe6-5b29-45d8-864c-f2f27117a81b-300x180.jpeg, 2015-03-16T14:36:25+0000
Wayne Rooney and Louis van Gaal play down boxing story after United win, http://www.theguardian.com/football/2015/mar/15/wayne-rooney-louis-van-gaal-manchester-united, i.guim.co.uk/static/w-300/h--/q-95/sys-images/Guardian/Pix/pictures/2015/3/16/1426496795063/97d33c11-4341-4c99-af35-d8a2dba95146-300x180.jpeg, 2015-03-15T20:22:47+0000
Wayne Rooney shows fighting spirit for Manchester United in win over Tottenham, http://www.theguardian.com/football/blog/2015/mar/15/wayne-rooney-fighting-manchester-united-win-tottenham, i.guim.co.uk/static/w-300/h--/q-95/sys-images/Guardian/Pix/pictures/2015/3/15/1426444347266/Wayne-Rooney-003.jpg, 2015-03-15T18:34:28+0000
Manchester United’s Wayne Rooney ‘knocked out in kitchen boxing bout’, http://www.theguardian.com/football/2015/mar/15/manchester-united-wayne-rooney-kitchen-boxing-bout-phil-bardsley, i.guim.co.uk/static/w-300/h--/q-95/sys-images/Football/Clubs/Club_Home/2015/3/15/1426415695920/Manchester-Uniteds-Wayne--006.jpg, 2015-03-15T10:35:43+0000
Wayne Rooney: Manchester United must regroup quickly after FA Cup exit, http://www.theguardian.com/football/2015/mar/10/wayne-rooney-manchester-united-fa-cup-exit, <no image>, 2015-03-10T11:22:26+0000
